0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0 | 0 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0222222222222 | 1.09739368999e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0444444444444 | 8.77914951989e-05 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0666666666667 | 0.000296296296296 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.0888888888889 | 0.000702331961591 | 0.0
0.111111111111 | 0.00137174211248 | 0.0
0.111111111111 | 0.00137174211248 | 0.0
0.111111111111 | 0.00137174211248 | 0.233333333333
0.111111111111 | 0.00137174211248 | 0.0
